Case ID,Events,Variant,Variant index,Started,Finished,Duration,Duration (milliseconds)
7336382DEF,7,Variant 49,49,07.03.2018 00:00:00,07.09.2018 00:00:00,"183 days, 23 hours",15894000000
73594477C8,5,Variant 1,1,28.12.2017 00:00:00,30.06.2018 00:00:00,"183 days, 23 hours",15894000000
7662219724,5,Variant 3,3,12.11.2018 00:00:00,15.05.2019 00:00:00,"183 days, 23 hours",15894000000
7719302985,5,Variant 3,3,05.12.2018 00:00:00,07.06.2019 00:00:00,"183 days, 23 hours",15894000000
8238729E3C,5,Variant 1,1,11.03.2020 00:00:00,11.09.2020 00:00:00,"183 days, 23 hours",15894000000
8248732CF9,5,Variant 3,3,17.03.2020 00:00:00,17.09.2020 00:00:00,"183 days, 23 hours",15894000000
8509333BB9,7,Variant 11,11,10.11.2020 00:00:00,13.05.2021 00:00:00,"183 days, 23 hours",15894000000
86114021BD,5,Variant 13,13,28.01.2021 00:00:00,31.07.2021 00:00:00,"183 days, 23 hours",15894000000
8880879D2E,5,Variant 13,13,01.12.2020 00:00:00,03.06.2021 00:00:00,"183 days, 23 hours",15894000000
9032359A6F,5,Variant 1,1,17.12.2021 00:00:00,19.06.2022 00:00:00,"183 days, 23 hours",15894000000
9039068AE0,5,Variant 1,1,28.12.2021 00:00:00,30.06.2022 00:00:00,"183 days, 23 hours",15894000000
6699603F47,5,Variant 1,1,11.08.2016 00:00:00,10.02.2017 00:00:00,"183 days, 1 hour",15814800000
680556738D,5,Variant 1,1,23.09.2016 00:00:00,25.03.2017 00:00:00,"183 days, 1 hour",15814800000
7068100CA0,5,Variant 3,3,09.05.2017 00:00:00,08.11.2017 00:00:00,"183 days, 1 hour",15814800000
74503764C5,14,"Variant 3,876",3876,17.05.2018 00:00:00,16.11.2018 00:00:00,"183 days, 1 hour",15814800000
7467431EFD,6,Variant 15,15,09.05.2018 00:00:00,08.11.2018 00:00:00,"183 days, 1 hour",15814800000
7488464BF9,7,Variant 21,21,15.05.2018 00:00:00,14.11.2018 00:00:00,"183 days, 1 hour",15814800000
7499999AF5,5,Variant 1,1,04.05.2018 00:00:00,03.11.2018 00:00:00,"183 days, 1 hour",15814800000
754534687D,5,Variant 1,1,19.06.2018 00:00:00,19.12.2018 00:00:00,"183 days, 1 hour",15814800000
7857352BFB,7,Variant 5,5,30.04.2019 00:00:00,30.10.2019 00:00:00,"183 days, 1 hour",15814800000
7945795576,5,Variant 1,1,18.06.2019 00:00:00,18.12.2019 00:00:00,"183 days, 1 hour",15814800000
79956180B5,7,Variant 139,139,05.08.2019 00:00:00,04.02.2020 00:00:00,"183 days, 1 hour",15814800000
80517924F4,5,Variant 1,1,29.08.2019 00:00:00,28.02.2020 00:00:00,"183 days, 1 hour",15814800000
83199976B8,5,Variant 1,1,04.06.2020 00:00:00,04.12.2020 00:00:00,"183 days, 1 hour",15814800000
83318479A5,7,Variant 2,2,08.06.2020 00:00:00,08.12.2020 00:00:00,"183 days, 1 hour",15814800000
83806646B6,5,Variant 1,1,27.07.2020 00:00:00,26.01.2021 00:00:00,"183 days, 1 hour",15814800000
84060560DC,5,Variant 1,1,19.08.2020 00:00:00,18.02.2021 00:00:00,"183 days, 1 hour",15814800000
842324058A,5,Variant 1,1,03.09.2020 00:00:00,05.03.2021 00:00:00,"183 days, 1 hour",15814800000
8867203765,5,Variant 1,1,12.08.2021 00:00:00,11.02.2022 00:00:00,"183 days, 1 hour",15814800000
8881715F11,9,Variant 188,188,26.08.2021 00:00:00,25.02.2022 00:00:00,"183 days, 1 hour",15814800000
9229363748,6,Variant 14,14,10.05.2022 00:00:00,09.11.2022 00:00:00,"183 days, 1 hour",15814800000
9327874522,11,Variant 22,22,21.07.2022 00:00:00,20.01.2023 00:00:00,"183 days, 1 hour",15814800000
6671503A6E,5,Variant 3,3,14.04.2016 00:00:00,14.10.2016 00:00:00,183 days,15811200000
7244846C0A,9,"Variant 1,046",1046,19.10.2017 00:00:00,20.04.2018 00:00:00,183 days,15811200000
7421964E6F,7,Variant 5,5,30.03.2018 00:00:00,29.09.2018 00:00:00,183 days,15811200000
7429970D32,6,Variant 4,4,29.03.2018 00:00:00,28.09.2018 00:00:00,183 days,15811200000
7431930EA3,5,Variant 1,1,28.03.2018 00:00:00,27.09.2018 00:00:00,183 days,15811200000
760226645D,5,Variant 1,1,10.10.2018 00:00:00,11.04.2019 00:00:00,183 days,15811200000
9013091DF9,6,Variant 4,4,14.10.2021 00:00:00,15.04.2022 00:00:00,183 days,15811200000
9171694153,7,Variant 2,2,28.03.2022 00:00:00,27.09.2022 00:00:00,183 days,15811200000
9202173164,7,Variant 2,2,22.04.2022 00:00:00,22.10.2022 00:00:00,183 days,15811200000
6538824842,9,Variant 35,35,10.03.2016 00:00:00,09.09.2016 00:00:00,"182 days, 23 hours",15807600000
657790421A,7,Variant 5,5,04.02.2016 00:00:00,05.08.2016 00:00:00,"182 days, 23 hours",15807600000
67524287DB,9,Variant 12,12,03.11.2016 00:00:00,05.05.2017 00:00:00,"182 days, 23 hours",15807600000
6876967CAF,5,Variant 1,1,07.12.2016 00:00:00,08.06.2017 00:00:00,"182 days, 23 hours",15807600000
69210696D0,7,Variant 171,171,29.12.2016 00:00:00,30.06.2017 00:00:00,"182 days, 23 hours",15807600000
6955416ED8,12,"Variant 2,310",2310,25.01.2017 00:00:00,27.07.2017 00:00:00,"182 days, 23 hours",15807600000
7329980AD7,5,Variant 1,1,28.12.2017 00:00:00,29.06.2018 00:00:00,"182 days, 23 hours",15807600000
7353427FE9,5,Variant 1,1,17.01.2018 00:00:00,19.07.2018 00:00:00,"182 days, 23 hours",15807600000
7678573EE1,5,Variant 1,1,30.11.2018 00:00:00,01.06.2019 00:00:00,"182 days, 23 hours",15807600000
7756360EBE,5,Variant 1,1,08.01.2019 00:00:00,10.07.2019 00:00:00,"182 days, 23 hours",15807600000
77914793DF,11,"Variant 5,000",5000,06.03.2019 00:00:00,05.09.2019 00:00:00,"182 days, 23 hours",15807600000
8425895484,7,Variant 2,2,05.11.2020 00:00:00,07.05.2021 00:00:00,"182 days, 23 hours",15807600000
859205868F,5,Variant 1,1,14.01.2021 00:00:00,16.07.2021 00:00:00,"182 days, 23 hours",15807600000
8668565622,10,"Variant 6,458",6458,24.03.2021 00:00:00,23.09.2021 00:00:00,"182 days, 23 hours",15807600000
90417407E2,6,Variant 14,14,23.12.2021 00:00:00,24.06.2022 00:00:00,"182 days, 23 hours",15807600000
9095813656,7,Variant 5,5,10.02.2022 00:00:00,12.08.2022 00:00:00,"182 days, 23 hours",15807600000
9210626107,5,Variant 1,1,14.03.2022 00:00:00,13.09.2022 00:00:00,"182 days, 23 hours",15807600000
65965025A7,5,Variant 3,3,28.06.2016 00:00:00,27.12.2016 00:00:00,"182 days, 1 hour",15728400000
6698592CFA,5,Variant 1,1,23.05.2016 00:00:00,21.11.2016 00:00:00,"182 days, 1 hour",15728400000
67814261C5,8,Variant 89,89,26.08.2016 00:00:00,24.02.2017 00:00:00,"182 days, 1 hour",15728400000
6791463C8D,14,"Variant 1,846",1846,01.09.2016 00:00:00,02.03.2017 00:00:00,"182 days, 1 hour",15728400000
70772603B5,7,Variant 140,140,18.05.2017 00:00:00,16.11.2017 00:00:00,"182 days, 1 hour",15728400000
7123164CE0,5,Variant 13,13,05.07.2017 00:00:00,03.01.2018 00:00:00,"182 days, 1 hour",15728400000
7123337BA4,5,Variant 1,1,28.06.2017 00:00:00,27.12.2017 00:00:00,"182 days, 1 hour",15728400000
71668564AA,5,Variant 1,1,01.08.2017 00:00:00,30.01.2018 00:00:00,"182 days, 1 hour",15728400000
7187499FCB,5,Variant 1,1,29.08.2017 00:00:00,27.02.2018 00:00:00,"182 days, 1 hour",15728400000
7499329211,5,Variant 1,1,16.07.2018 00:00:00,14.01.2019 00:00:00,"182 days, 1 hour",15728400000
75083316BF,8,Variant 92,92,07.06.2018 00:00:00,06.12.2018 00:00:00,"182 days, 1 hour",15728400000
75897457B4,5,Variant 1,1,02.08.2018 00:00:00,31.01.2019 00:00:00,"182 days, 1 hour",15728400000
79170658B6,5,Variant 1,1,01.07.2019 00:00:00,30.12.2019 00:00:00,"182 days, 1 hour",15728400000
7935767219,5,Variant 1,1,02.07.2019 00:00:00,31.12.2019 00:00:00,"182 days, 1 hour",15728400000
7938758658,6,Variant 4,4,14.06.2019 00:00:00,13.12.2019 00:00:00,"182 days, 1 hour",15728400000
7946715CA9,5,Variant 51,51,25.06.2019 00:00:00,24.12.2019 00:00:00,"182 days, 1 hour",15728400000
7959884014,7,Variant 487,487,02.07.2019 00:00:00,31.12.2019 00:00:00,"182 days, 1 hour",15728400000
79953714DF,7,Variant 299,299,31.07.2019 00:00:00,29.01.2020 00:00:00,"182 days, 1 hour",15728400000
8006103D30,5,Variant 1,1,16.08.2019 00:00:00,14.02.2020 00:00:00,"182 days, 1 hour",15728400000
8344020720,5,Variant 13,13,30.06.2020 00:00:00,29.12.2020 00:00:00,"182 days, 1 hour",15728400000
8355638A99,5,Variant 1,1,10.07.2020 00:00:00,08.01.2021 00:00:00,"182 days, 1 hour",15728400000
8396317BF8,5,Variant 1,1,10.08.2020 00:00:00,08.02.2021 00:00:00,"182 days, 1 hour",15728400000
840288473C,7,Variant 2,2,10.08.2020 00:00:00,08.02.2021 00:00:00,"182 days, 1 hour",15728400000
8796816236,5,Variant 1,1,18.06.2021 00:00:00,17.12.2021 00:00:00,"182 days, 1 hour",15728400000
8842045E59,5,Variant 3,3,20.09.2021 00:00:00,21.03.2022 00:00:00,"182 days, 1 hour",15728400000
6628716D7A,5,Variant 3,3,31.03.2016 00:00:00,29.09.2016 00:00:00,182 days,15724800000
76550857FA,8,Variant 482,482,15.10.2018 00:00:00,15.04.2019 00:00:00,182 days,15724800000
7856191DE4,9,Variant 35,35,01.04.2019 00:00:00,30.09.2019 00:00:00,182 days,15724800000
7865517DF3,7,Variant 2,2,12.04.2019 00:00:00,11.10.2019 00:00:00,182 days,15724800000
7872748D29,8,Variant 76,76,12.04.2019 00:00:00,11.10.2019 00:00:00,182 days,15724800000
7874880C8B,5,Variant 1,1,12.04.2019 00:00:00,11.10.2019 00:00:00,182 days,15724800000
8242946639,6,Variant 4,4,03.04.2020 00:00:00,02.10.2020 00:00:00,182 days,15724800000
82508722F8,7,Variant 5,5,24.04.2020 00:00:00,23.10.2020 00:00:00,182 days,15724800000
8283360CE7,5,Variant 1,1,06.04.2020 00:00:00,05.10.2020 00:00:00,182 days,15724800000
692859162A,15,Variant 190,190,26.12.2016 00:00:00,26.06.2017 00:00:00,"181 days, 23 hours",15721200000
69643435A6,6,Variant 4,4,03.02.2017 00:00:00,04.08.2017 00:00:00,"181 days, 23 hours",15721200000
7271560922,7,Variant 2,2,09.11.2017 00:00:00,10.05.2018 00:00:00,"181 days, 23 hours",15721200000
729700817F,7,Variant 5,5,30.11.2017 00:00:00,31.05.2018 00:00:00,"181 days, 23 hours",15721200000
73033356B2,5,Variant 1,1,05.12.2017 00:00:00,05.06.2018 00:00:00,"181 days, 23 hours",15721200000
7316159D63,7,Variant 5,5,15.12.2017 00:00:00,15.06.2018 00:00:00,"181 days, 23 hours",15721200000
732557039A,5,Variant 1,1,19.12.2017 00:00:00,19.06.2018 00:00:00,"181 days, 23 hours",15721200000
7326651FA8,9,Variant 48,48,20.12.2017 00:00:00,20.06.2018 00:00:00,"181 days, 23 hours",15721200000
7652976B92,5,Variant 1,1,10.01.2019 00:00:00,11.07.2019 00:00:00,"181 days, 23 hours",15721200000
7677482A90,6,Variant 124,124,21.11.2018 00:00:00,22.05.2019 00:00:00,"181 days, 23 hours",15721200000
7829918CBA,5,Variant 1,1,13.03.2019 00:00:00,11.09.2019 00:00:00,"181 days, 23 hours",15721200000
7851406133,5,Variant 1,1,29.03.2019 00:00:00,27.09.2019 00:00:00,"181 days, 23 hours",15721200000
8126396220,5,Variant 1,1,22.12.2017 00:00:00,22.06.2018 00:00:00,"181 days, 23 hours",15721200000
8157004CA2,8,"Variant 1,049",1049,24.12.2019 00:00:00,23.06.2020 00:00:00,"181 days, 23 hours",15721200000
819249009F,6,Variant 14,14,03.02.2020 00:00:00,03.08.2020 00:00:00,"181 days, 23 hours",15721200000
821841529B,5,Variant 1,1,21.02.2020 00:00:00,21.08.2020 00:00:00,"181 days, 23 hours",15721200000
8496386F84,11,"Variant 6,345",6345,03.11.2020 00:00:00,04.05.2021 00:00:00,"181 days, 23 hours",15721200000
85197017AC,7,Variant 2,2,20.11.2020 00:00:00,21.05.2021 00:00:00,"181 days, 23 hours",15721200000
8618627BFC,5,Variant 1,1,03.02.2021 00:00:00,04.08.2021 00:00:00,"181 days, 23 hours",15721200000
8671778197,5,Variant 3,3,17.03.2021 00:00:00,15.09.2021 00:00:00,"181 days, 23 hours",15721200000
9136805A00,5,Variant 1,1,15.03.2022 00:00:00,13.09.2022 00:00:00,"181 days, 23 hours",15721200000
697238521F,7,Variant 373,373,09.08.2017 00:00:00,06.02.2018 00:00:00,"181 days, 1 hour",15642000000
7069514B7F,9,Variant 12,12,02.05.2017 00:00:00,30.10.2017 00:00:00,"181 days, 1 hour",15642000000
748341121E,6,Variant 18,18,30.05.2018 00:00:00,27.11.2018 00:00:00,"181 days, 1 hour",15642000000
75087597F1,8,Variant 67,67,29.05.2018 00:00:00,26.11.2018 00:00:00,"181 days, 1 hour",15642000000
792227327F,9,Variant 599,599,29.05.2019 00:00:00,26.11.2019 00:00:00,"181 days, 1 hour",15642000000
79262937E6,6,Variant 4,4,18.06.2019 00:00:00,16.12.2019 00:00:00,"181 days, 1 hour",15642000000
7943947073,5,Variant 1,1,25.06.2019 00:00:00,23.12.2019 00:00:00,"181 days, 1 hour",15642000000
8304668CD2,7,Variant 5,5,15.05.2020 00:00:00,12.11.2020 00:00:00,"181 days, 1 hour",15642000000
8334741DD8,9,"Variant 6,170",6170,12.06.2020 00:00:00,10.12.2020 00:00:00,"181 days, 1 hour",15642000000
8403849395,7,Variant 9,9,12.08.2020 00:00:00,09.02.2021 00:00:00,"181 days, 1 hour",15642000000
84180380B8,7,Variant 30,30,31.08.2020 00:00:00,28.02.2021 00:00:00,"181 days, 1 hour",15642000000
8434226F76,9,Variant 7,7,12.09.2020 00:00:00,12.03.2021 00:00:00,"181 days, 1 hour",15642000000
682730457D,7,Variant 2,2,11.10.2016 00:00:00,10.04.2017 00:00:00,181 days,15638400000
70412829B7,5,Variant 1,1,06.04.2017 00:00:00,04.10.2017 00:00:00,181 days,15638400000
7248855860,6,Variant 14,14,26.10.2017 00:00:00,25.04.2018 00:00:00,181 days,15638400000
74578951A6,5,Variant 33,33,19.04.2018 00:00:00,17.10.2018 00:00:00,181 days,15638400000
7638325132,5,Variant 3,3,04.10.2018 00:00:00,03.04.2019 00:00:00,181 days,15638400000
7882385DDD,6,Variant 23,23,23.04.2019 00:00:00,21.10.2019 00:00:00,181 days,15638400000
9186394425,5,Variant 1,1,14.04.2022 00:00:00,12.10.2022 00:00:00,181 days,15638400000
730065209F,5,Variant 3,3,01.12.2017 00:00:00,31.05.2018 00:00:00,"180 days, 23 hours",15634800000
7303469547,5,Variant 1,1,06.12.2017 00:00:00,05.06.2018 00:00:00,"180 days, 23 hours",15634800000
7329474947,5,Variant 1,1,27.12.2017 00:00:00,26.06.2018 00:00:00,"180 days, 23 hours",15634800000
735302542F,5,Variant 1,1,17.01.2018 00:00:00,17.07.2018 00:00:00,"180 days, 23 hours",15634800000
7371855730,13,Variant 745,745,07.02.2018 00:00:00,07.08.2018 00:00:00,"180 days, 23 hours",15634800000
7744857A2C,7,Variant 5,5,31.12.2018 00:00:00,30.06.2019 00:00:00,"180 days, 23 hours",15634800000
7788199122,5,Variant 1,1,08.02.2019 00:00:00,08.08.2019 00:00:00,"180 days, 23 hours",15634800000
7791368844,5,Variant 3,3,14.02.2019 00:00:00,14.08.2019 00:00:00,"180 days, 23 hours",15634800000
7835790A75,5,Variant 1,1,19.03.2019 00:00:00,16.09.2019 00:00:00,"180 days, 23 hours",15634800000
8115726CF3,5,Variant 1,1,27.11.2019 00:00:00,26.05.2020 00:00:00,"180 days, 23 hours",15634800000
8143719982,7,Variant 30,30,09.01.2020 00:00:00,08.07.2020 00:00:00,"180 days, 23 hours",15634800000
8494404BEC,7,Variant 2,2,30.10.2020 00:00:00,29.04.2021 00:00:00,"180 days, 23 hours",15634800000
8514037598,6,Variant 6,6,25.11.2020 00:00:00,25.05.2021 00:00:00,"180 days, 23 hours",15634800000
869025514B,5,Variant 3,3,10.03.2021 00:00:00,07.09.2021 00:00:00,"180 days, 23 hours",15634800000
9069460328,5,Variant 3,3,01.02.2022 00:00:00,01.08.2022 00:00:00,"180 days, 23 hours",15634800000
9096092C91,7,Variant 21,21,08.02.2022 00:00:00,08.08.2022 00:00:00,"180 days, 23 hours",15634800000
9381690F7D,6,Variant 14,14,24.03.2022 00:00:00,21.09.2022 00:00:00,"180 days, 23 hours",15634800000
6607137DEC,6,Variant 19,19,13.05.2016 00:00:00,09.11.2016 00:00:00,"180 days, 1 hour",15555600000
663223771B,5,Variant 1,1,06.05.2016 00:00:00,02.11.2016 00:00:00,"180 days, 1 hour",15555600000
7109486571,5,Variant 3,3,16.06.2017 00:00:00,13.12.2017 00:00:00,"180 days, 1 hour",15555600000
796103236F,5,Variant 1,1,01.07.2019 00:00:00,28.12.2019 00:00:00,"180 days, 1 hour",15555600000
796382544A,9,Variant 717,717,03.07.2019 00:00:00,30.12.2019 00:00:00,"180 days, 1 hour",15555600000
8431492F4B,7,Variant 2,2,10.09.2020 00:00:00,09.03.2021 00:00:00,"180 days, 1 hour",15555600000
92775761EA,5,Variant 1,1,15.06.2022 00:00:00,12.12.2022 00:00:00,"180 days, 1 hour",15555600000
6538245A73,6,Variant 4,4,01.04.2016 00:00:00,28.09.2016 00:00:00,180 days,15552000000
671539466F,7,Variant 2,2,29.04.2016 00:00:00,26.10.2016 00:00:00,180 days,15552000000
698501263F,8,Variant 284,284,21.04.2017 00:00:00,18.10.2017 00:00:00,180 days,15552000000
74009007E1,5,Variant 3,3,30.03.2018 00:00:00,26.09.2018 00:00:00,180 days,15552000000
7602203061,5,Variant 1,1,10.10.2018 00:00:00,08.04.2019 00:00:00,180 days,15552000000
7643558F96,6,Variant 353,353,05.10.2018 00:00:00,03.04.2019 00:00:00,180 days,15552000000
8476126074,7,Variant 10,10,21.10.2020 00:00:00,19.04.2021 00:00:00,180 days,15552000000
86230627DE,5,Variant 3,3,17.10.2019 00:00:00,14.04.2020 00:00:00,180 days,15552000000
8685513810,5,Variant 1,1,30.03.2021 00:00:00,26.09.2021 00:00:00,180 days,15552000000
65519811C4,6,Variant 4,4,13.01.2016 00:00:00,11.07.2016 00:00:00,"179 days, 23 hours",15548400000
6924626E22,5,Variant 3,3,23.12.2016 00:00:00,21.06.2017 00:00:00,"179 days, 23 hours",15548400000
6990449CFE,10,"Variant 2,368",2368,22.02.2017 00:00:00,21.08.2017 00:00:00,"179 days, 23 hours",15548400000
733108176B,5,Variant 1,1,21.12.2017 00:00:00,19.06.2018 00:00:00,"179 days, 23 hours",15548400000
733667930A,5,Variant 1,1,28.12.2017 00:00:00,26.06.2018 00:00:00,"179 days, 23 hours",15548400000
74441567DC,7,Variant 2,2,31.01.2018 00:00:00,30.07.2018 00:00:00,"179 days, 23 hours",15548400000
77849220DE,8,Variant 45,45,01.02.2019 00:00:00,31.07.2019 00:00:00,"179 days, 23 hours",15548400000
8046187390,6,Variant 14,14,31.10.2019 00:00:00,28.04.2020 00:00:00,"179 days, 23 hours",15548400000
8101110F71,5,Variant 3,3,19.11.2019 00:00:00,17.05.2020 00:00:00,"179 days, 23 hours",15548400000
8138645E4E,7,Variant 46,46,09.01.2020 00:00:00,07.07.2020 00:00:00,"179 days, 23 hours",15548400000
8164141E45,5,Variant 1,1,08.01.2020 00:00:00,06.07.2020 00:00:00,"179 days, 23 hours",15548400000
8186551B97,5,Variant 1,1,12.02.2020 00:00:00,10.08.2020 00:00:00,"179 days, 23 hours",15548400000
85207812EC,5,Variant 1,1,18.11.2020 00:00:00,17.05.2021 00:00:00,"179 days, 23 hours",15548400000
8543093F5A,7,Variant 10,10,24.12.2020 00:00:00,22.06.2021 00:00:00,"179 days, 23 hours",15548400000
8564660504,5,Variant 1,1,17.12.2020 00:00:00,15.06.2021 00:00:00,"179 days, 23 hours",15548400000
6742567E4B,6,Variant 118,118,14.07.2016 00:00:00,09.01.2017 00:00:00,"179 days, 1 hour",15469200000
7110254F34,5,Variant 1,1,19.06.2017 00:00:00,15.12.2017 00:00:00,"179 days, 1 hour",15469200000
75530058E5,8,Variant 8,8,04.08.2018 00:00:00,30.01.2019 00:00:00,"179 days, 1 hour",15469200000
7907358E3C,9,Variant 276,276,27.05.2019 00:00:00,22.11.2019 00:00:00,"179 days, 1 hour",15469200000
7950425243,5,Variant 1,1,27.06.2019 00:00:00,23.12.2019 00:00:00,"179 days, 1 hour",15469200000
8020900013,5,Variant 1,1,05.09.2019 00:00:00,02.03.2020 00:00:00,"179 days, 1 hour",15469200000
8320090378,6,Variant 6,6,04.06.2020 00:00:00,30.11.2020 00:00:00,"179 days, 1 hour",15469200000
8464929863,7,Variant 2,2,07.09.2020 00:00:00,05.03.2021 00:00:00,"179 days, 1 hour",15469200000
6824589500,7,Variant 253,253,24.10.2016 00:00:00,21.04.2017 00:00:00,179 days,15465600000
7016126256,5,Variant 3,3,10.04.2017 00:00:00,06.10.2017 00:00:00,179 days,15465600000
7035158C07,5,Variant 1,1,06.04.2017 00:00:00,02.10.2017 00:00:00,179 days,15465600000
746747427D,7,Variant 2,2,30.04.2018 00:00:00,26.10.2018 00:00:00,179 days,15465600000
7836306448,8,Variant 123,123,11.04.2019 00:00:00,07.10.2019 00:00:00,179 days,15465600000
7846376A4D,9,"Variant 5,132",5132,01.04.2019 00:00:00,27.09.2019 00:00:00,179 days,15465600000
7851510704,8,Variant 43,43,23.04.2019 00:00:00,19.10.2019 00:00:00,179 days,15465600000
69126757DD,5,Variant 1,1,20.02.2017 00:00:00,18.08.2017 00:00:00,"178 days, 23 hours",15462000000
6925642493,5,Variant 3,3,23.12.2016 00:00:00,20.06.2017 00:00:00,"178 days, 23 hours",15462000000
6973867919,11,Variant 86,86,13.02.2017 00:00:00,11.08.2017 00:00:00,"178 days, 23 hours",15462000000
6989482EFF,5,Variant 3,3,23.02.2017 00:00:00,21.08.2017 00:00:00,"178 days, 23 hours",15462000000
7023006FE0,8,Variant 36,36,23.03.2017 00:00:00,18.09.2017 00:00:00,"178 days, 23 hours",15462000000
7288706E74,9,Variant 35,35,27.11.2017 00:00:00,25.05.2018 00:00:00,"178 days, 23 hours",15462000000
770273412F,5,Variant 1,1,27.11.2018 00:00:00,25.05.2019 00:00:00,"178 days, 23 hours",15462000000
7750443BE2,5,Variant 3,3,14.12.2018 00:00:00,11.06.2019 00:00:00,"178 days, 23 hours",15462000000
7752799420,11,"Variant 4,911",4911,31.12.2018 00:00:00,28.06.2019 00:00:00,"178 days, 23 hours",15462000000
813118849B,7,Variant 2,2,06.12.2019 00:00:00,02.06.2020 00:00:00,"178 days, 23 hours",15462000000
8549275CE7,9,Variant 590,590,14.12.2020 00:00:00,11.06.2021 00:00:00,"178 days, 23 hours",15462000000
8562848DB2,7,Variant 2,2,01.02.2021 00:00:00,30.07.2021 00:00:00,"178 days, 23 hours",15462000000
86426078E9,5,Variant 3,3,05.03.2021 00:00:00,31.08.2021 00:00:00,"178 days, 23 hours",15462000000
9026198E36,7,Variant 2,2,16.12.2021 00:00:00,13.06.2022 00:00:00,"178 days, 23 hours",15462000000
6663240797,5,Variant 3,3,04.07.2016 00:00:00,29.12.2016 00:00:00,"178 days, 1 hour",15382800000
67460822FA,7,"Variant 1,702",1702,05.07.2016 00:00:00,30.12.2016 00:00:00,"178 days, 1 hour",15382800000
7095972556,9,Variant 653,653,05.06.2017 00:00:00,30.11.2017 00:00:00,"178 days, 1 hour",15382800000
7111066D4A,7,Variant 2,2,05.07.2017 00:00:00,30.12.2017 00:00:00,"178 days, 1 hour",15382800000
7480893432,7,Variant 2,2,30.05.2018 00:00:00,24.11.2018 00:00:00,"178 days, 1 hour",15382800000
748635713C,9,Variant 29,29,11.05.2018 00:00:00,05.11.2018 00:00:00,"178 days, 1 hour",15382800000
7563120410,5,Variant 3,3,06.07.2018 00:00:00,31.12.2018 00:00:00,"178 days, 1 hour",15382800000
7578019B19,5,Variant 1,1,24.07.2018 00:00:00,18.01.2019 00:00:00,"178 days, 1 hour",15382800000
7585814BBC,7,Variant 2,2,06.08.2018 00:00:00,31.01.2019 00:00:00,"178 days, 1 hour",15382800000
7627755E8A,6,Variant 6,6,04.10.2018 00:00:00,31.03.2019 00:00:00,"178 days, 1 hour",15382800000
80240138FE,7,Variant 2,2,09.09.2019 00:00:00,05.03.2020 00:00:00,"178 days, 1 hour",15382800000
8038499B37,11,Variant 22,22,01.10.2019 00:00:00,27.03.2020 00:00:00,"178 days, 1 hour",15382800000
8231573CEB,6,Variant 4,4,09.06.2020 00:00:00,04.12.2020 00:00:00,"178 days, 1 hour",15382800000
